99a74c01-9941-4e3e-a31d-98b1874aea13,O Club By Oculus Bali,5.0,Italian,300000.0,Bangli,"Jl. Windu Sara Jl. Windu Sara, Kedisan, Kec. Kintamani, Kabupaten Bangli, Bali 8065, Kintamani 80652 Indonesia"
47828ec0-4ca4-4df3-90a6-3630bc0497d7,Buda Bakery & Resto,4.5,European,300000.0,Buleleng,"Jl. I Gede Taman Perumahan BTN Graha Lovina, Anturan, Lovina Beach 81152 Indonesia"
417f834e-b548-43fd-89e0-0c4d9890403b,Ulu Garden,5.0,Bar,300000.0,Badung,"Jl. Pantai Padang-padang (behind Bgs), Pecatu 80361 Indonesia"
140dbda9-faac-475d-bbff-d04c01e1c194,Warung Lu Putu,4.5,Bar,300000.0,Karangasem,"Jl. Mendira, 9 Sengkidu, Manggis, Candidasa, Karangasem 80871 Indonesia"
6d67c392-73b6-463e-b333-6451e47751b0,Bumbu Bali Restaurant & Cooking School,4.5,Indonesian,300000.0,Badung,"Jalan Pratama, Tanjung Benoa 80363 Indonesia"
3e713654-f3d1-485a-8287-514c0b4f4154,Fisherman's Club,5.0,Bar,300000.0,Denpasar,"Jalan Danau Tamblingan 89a Andaz Bali, Denpasar 80228 Indonesia"
ca6c4368-a126-4c18-8719-10fcc9c3e383,Sukun Restaurant Kuta,5.0,Indonesian,300000.0,Badung,"Jalan Kartika Plaza, Gang Puspa Ayu No. 99 Amnaya Resort Kuta, Kuta 80361 Indonesia"
4fdf7823-86a2-4033-a681-f560eebc62cb,Hai Ri Zen,5.0,Seafood,300000.0,Klungkung,"Mushroom Bay, 80771 Indonesia"
36137546-b303-4f9f-9d2c-4ccb170443ad,Fat Bowl,4.0,Indonesian,300000.0,Badung,"Jl. Padma No. 2, Legian 80361 Indonesia"
7307d938-7533-4f7b-9e8b-5f0a98089007,Lumbung Restaurant,5.0,Contemporary,300000.0,Gianyar,"Jalan Suweta Visesa Ubud Resort, Ubud 80571 Indonesia"
dd9fdb49-2667-49ab-b17b-56382e54fa22,Soka Warung,5.0,Asian,100000.0,Klungkung,"Tamarind Road, 80771 Indonesia"
c52d956f-38f2-4428-b347-774fb1016b9c,Boy'N'Cow,5.0,Steakhouse,500000.0,Badung,"Jl. Raya Kerobokan no. 138, Seminyak 80361 Indonesia"
08d9f3ed-b556-4884-8828-99e306681bdb,Reef Beach Club,5.0,Bar,300000.0,Badung,"Jalan Raya Nusa Dua Selatan The Apurva Kempinski Bali, Nusa Dua, Benoa 80361 Indonesia"
7a6ec3ce-8c6e-40d1-a61a-a2650538bb43,Warung Made's Munduk,5.0,Asian,100000.0,Buleleng,"Jl. Kayu Putih, Munduk, Banjar 81161 Indonesia"
af4a134c-ec92-45a5-8433-ae2998af0c26,"Luna Rooftop Bar, Bali",5.0,Bar,300000.0,Badung,"Jalan Karang Mas Sejahtera At Ayana Segara, Jimbaran 80361 Indonesia"
9bc924c0-088c-40af-9cf9-47804b6ff3a2,The Coffee Club Legian,5.0,Cafe,300000.0,Badung,"Jl. Pantai Arjuna No.18 Double Six Beach, Legian 80361 Indonesia"
709a8d8b-a33e-4690-8acc-88e4af95ab22,Omang Omang Bar Diner,4.5,Bar,300000.0,Karangasem,"Jl. Silayukti no. 12 Karangasem, Padangbai 80872 Indonesia"
7deee17a-549b-4573-80c8-4b70199719e5,The Jungle Club Ubud,5.0,Bar,500000.0,Gianyar,"Jl. Jaga Raga No.8A, Sukawati 80582 Indonesia"
37b991e0-7bb8-4adf-8c98-317b68f3eb18,Warung Bambu Pemaron,4.5,Asian,300000.0,Buleleng,"Jalan Hotel Puri Bagus, Desa Pemaron, Singaraja 81119 Indonesia"
fc4bd615-7498-4053-b7d6-46bb1f0b7d5e,Mama San,4.5,Chinese,300000.0,Badung,"Jl. Raya Kerobokan No.135, Kerobokan 80361 Indonesia"
d666e619-be1d-4f36-af83-8ece619db782,Ling-Ling's Bali,5.0,Japanese,300000.0,Badung,"Jl. Petitenget no. 43B, Seminyak 80361 Indonesia"
4beb22fc-d48b-45ff-83f0-7b78973d85d6,The Dungki Bendega Resto,5.0,Healthy,100000.0,Klungkung,"Secret Beach Road Nusa Ceningan, 80771 Indonesia"
1959b396-0ad2-4ca0-b140-8054575b428c,Seminyak Kitchen,5.0,International,300000.0,Badung,"Jl. Camplung Tanduk no. 103 SP, Dhyana Pura, Seminyak 80361 Indonesia"
3f2de6ca-8641-4448-bf74-338509b03813,Barbacoa Bali,4.5,Barbecue,300000.0,Badung,"Jl. Petitenget No. 14, Kerobokan 80361 Indonesia"
91eb00b9-ec7f-4ac4-9362-3c38035a4815,The View Munduk Restaurant,4.5,Asian,300000.0,Buleleng,"Jl. Raya Kayu Putih Tamblingan Munduk Br. Tamblingan, Munduk, Banjar 81152 Indonesia"
5b0ce8e6-ddd8-4042-8500-05e86301dc83,Warung D'Bucu,5.0,International,100000.0,Buleleng,"Jl. Taman Sari Turn left at the first cross about 50m on the left side, Pemuteran, Gerokgak 81155 Indonesia"
345c9913-542c-4085-b34f-c29a60a9e5ca,Boardwalk Restaurant & Lounge,4.5,American,300000.0,Badung,"Jl. Kartika Plaza Entrance Via Bali Garden Beach Resort Or Via Kuta Beach Next To Discovery Mall, Tuban, Kuta 80361 Indonesia"
d2773eff-778e-4801-97b6-b4a8714eb5c2,Warung Napoli,5.0,Italian,100000.0,Badung,"Jl. Dewi Sri, Legian, Kuta, Kabupaten Badung, Legian 80361 Indonesia"
0813aea9-adf8-42fd-91b6-72ec486cd7aa,Asian Spice Restaurant,4.5,Japanese,300000.0,Badung,"Jl. Padma Rama Residence Padma, Legian 80361 Indonesia"
92034496-d785-4ad2-8155-bbce8bcf3783,Acropora Bar & Restaurant,5.0,Chinese,300000.0,Klungkung,"Banjar Anyar Pramana Natura Nusa Penida, Sakti 80771 Indonesia"
d6a8f1e1-e7d9-490c-9964-b4b781a57e22,Jaring Kitchen & Drinks,5.0,International,100000.0,Buleleng,"Jl. I Gede Taman & Gang Bintang In Front Of Situ's Kalibukbuk, Anturan, Lovina Beach 81152 Indonesia"
9ed8ec0f-b8a4-4d1c-b539-ab3f7a9f38cd,AKAR Cafe Lovina,4.5,Cafe,300000.0,Buleleng,"Jalan Binaria, Lovina Beach 81151 Indonesia"
f3b05ca7-d202-4c00-b3af-1be34b3e244a,The Sage Bali,5.0,Cafe,100000.0,Buleleng,"Jl. Singaraja Gilimanuk, Pemuteran, Gerokgak 81155 Indonesia"
c8fd29de-f850-48c9-9346-0a7186d3016e,Penida Colada Beach Bar,4.5,Bar,300000.0,Klungkung,"Jl. Ped-Buyuk, Ped 80771 Indonesia"
ab427f29-3d9f-40e3-a691-be61021d261c,Made Bagus Cafe,4.5,Seafood,300000.0,Badung,"Muaya Beach, Jimbaran 80361 Indonesia"
f2d58034-d616-480a-b4c7-a2724661e6ad,The Colonial,4.5,European,300000.0,Karangasem,"Jl. Silayukti no. 6 OK Divers Resort & Spa, Padangbai 80872 Indonesia"
