fe651327-6f7a-436b-803b-8e3ea39e121b,Danoya Villa Seminyak,4.35,3663000.0,Badung
43ac1792-6627-45aa-a4e8-ad06274135cc,Grand Palace Hotel Sanur - Bali,4.35,1035000.0,Denpasar
c922f6fe-c143-4679-87cc-9c0d5e050ba6,THE 1O1 Bali Oasis Sanur,4.25,1492000.0,Denpasar
436eb582-b796-43b3-9928-25910f2caf58,MÃ¶venpick Resort and Spa Bali,4.4,3285734.0,Badung
f9de8b45-8173-4e34-aa8e-2f748f7307d2,Kuta Paradiso Hotel,4.2,2240000.0,Badung
77624e39-114a-4841-bd34-5b78eb19c853,Diamond Hotel Kuta Bali,4.1,783000.0,Badung
ec6a17e7-852b-49a8-9f4a-f3305969fcc7,Hotel Santika Seminyak,4.35,985000.0,Badung
e26c8287-9169-4717-8987-2435b289e7c6,Hyatt Regency Bali,4.35,3201881.0,Denpasar
45f2d047-14f7-479b-82a9-2cb7825174ae,Villa Kayu Raja,4.3,4130995.0,Badung
9d841b2e-1ca2-45b6-9daf-61971f509dd5,Pullman Bali Legian Beach,4.15,2420000.0,Badung
312a7423-69eb-4622-878a-e4e51c2de267,Bintang Bali Resort,4.3,2124000.0,Badung
e3e2dae2-b18e-4350-ad21-1d4741ea30c0,The Ritz-Carlton Bali,4.4,6292000.0,Badung
aaa21c0e-9daa-4ff1-9cf9-969ed4d1d35f,The Patra Bali Resort & Villas,4.4,1782000.0,Badung
89aad438-a34d-41df-a649-63886e703667,favehotel Sunset Seminyak,4.25,816480.0,Badung
35264aaa-41e3-44fe-9695-95615a26638a,Melia Bali,4.45,2607669.0,Badung
a994e9d0-3a08-4e69-bafe-40ff8190332a,THE 1O1 Bali Fontana Seminyak,4.3,1733333.0,Badung
94819558-633d-4a55-a7cb-b22630d2719b,Hotel Indigo BALI SEMINYAK BEACH,4.5,5096637.0,Badung
b50bab55-81e6-438a-82a5-279128e937de,Mamaka by Ovolo,4.45,1911714.0,Badung
76212b27-60d7-4c32-af71-9d31b6eafeaf,The Trans Resort Bali,4.5,3450000.0,Badung
d772d976-10a6-4a01-92c8-a1eb52a2069a,The Nest Hotel Nusa Dua,4.4,1080000.0,Badung
7f835914-3772-46cd-93e6-9a68a9d2974c,Grand Whiz Hotel Nusa Dua,4.25,1164500.0,Badung
dc3c1c27-83f0-41ea-9dd3-d577e4799f40,Swiss-Belresort Watu Jimbar,4.3,1180000.0,Denpasar
ab6c752c-f54c-4a24-a82d-cf3ef9fbe124,VOUK Hotel & Suites,4.1,1570000.0,Badung
8ea5e845-97d8-422f-a482-356d46e913b6,Lloyd's Inn Bali,4.3,1959404.0,Badung
5e54b877-834a-4b63-ac84-3750f2e2dd7a,Courtyard by Marriott Bali Seminyak Resort,4.5,2662000.0,Badung
368b4043-b221-48cf-ab69-06db31de9b8d,Ramada by Wyndham Bali Sunset Road Kuta,4.1,852163.0,Badung
6ab62e79-717d-4bdc-91be-43884a8de4ed,Grand Istana Rama Hotel,4.15,1242487.0,Badung
2c058277-8987-47a7-aa8a-35218aba5670,Hotel Nikko Bali Benoa Beach,4.3,1807937.0,Badung
b2c678e2-353c-473b-aa52-7499bccba46d,Boss Legian Hotel,4.1,491323.0,Badung
0349d136-d354-403b-b090-3fd602a588d0,Courtyard by Marriott Bali Nusa Dua Resort,4.3,2581333.0,Badung
7f5fee2b-e606-457d-b8d0-40019d23d41e,Tijili Benoa Hotel,4.4,1890000.0,Badung
9267fe16-e2b6-48f7-a861-3b6d8c7b2407,The St. Regis Bali Resort - CHSE Certified,4.5,10164000.0,Badung
78350003-97e2-4f7e-af02-9ab74b640957,Swiss Belhotel Rainforest,4.15,1113333.0,Badung
62b2d99c-5fca-45e6-baef-6aa43d64cf4f,Bedrock Hotel Kuta Bali,4.3,1530000.0,Badung
7c7c8237-db06-4eb8-8cc5-104b7a2cf1b3,Four Seasons Resort Bali at Jimbaran Bay - CHSE Certified,4.4,24377467.0,Badung
f7fc9b3b-c10c-4123-a8e7-40cef08656cc,HARRIS Hotel Seminyak,4.25,1005000.0,Badung
67b2737f-b062-4e32-8a72-2ecd73b13f11,Benoa Sea Suites and Villas,4.3,2880000.0,Badung
b7898349-9865-47d9-981a-1a93d5f4fafd,Grand Zuri Kuta Bali,4.3,1136591.0,Badung
d433960e-403f-4509-925d-685f734ea9d9,Prime Plaza Hotel Sanur â_x0080__x0093_ Bali,4.25,1307992.0,Denpasar
1eeec7b3-bfb8-4aef-9d37-8bbc27fd4bb3,Bali Paragon Resort Hotel,4.25,1313641.0,Badung
8f43de97-c520-4463-b334-d5f4b770f4a4,Samabe Bali Suites & Villas,4.5,7185914.0,Badung
972d2d6b-1332-47ff-abcc-54dcf251e2f1,Fairfield by Marriott Bali Kuta Sunset Road,4.35,1581067.0,Badung
2e773a3f-bd78-402e-b9ab-10fcda557ad7,"Four Points by Sheraton Bali, Kuta",4.25,1613333.0,Badung
2e3ebe45-3327-48ff-8750-879e89cfa4d2,Alila Seminyak,4.45,7381485.0,Badung
1de0f76e-402a-4208-b3ec-e339c694b268,Mercure Bali Legian,4.2,1176120.0,Badung
4581f4ae-fdff-4746-94a3-1ef6c8122647,Grand Kuta Hotel & Residence,4.2,1260000.0,Badung
53b9bc2f-d78b-42a1-b027-365c8799634b,Pandawa Hill Resort,4.35,864800.0,Badung
10f886b0-ce62-4afd-ab11-32e81cf90639,Artotel Sanur - Bali,4.4,1182600.0,Denpasar
c93e6a14-8fb7-478c-ab72-aadc2db2b8aa,Holiday Inn Resort Bali Benoa,4.5,2572999.0,Badung
36e73115-f29e-4b50-a117-c544b4030ae8,Buana Bali Villas & Spa,4.45,5580000.0,Badung
b5b351e3-4197-4595-aec0-b3c86c656d51,Le Meridien Bali Jimbaran - CHSE Certified,4.3,2339333.0,Badung
85db8d81-3093-4554-9d12-c4de18a870cd,Hadi Poetra Hotel,4.1,1034000.0,Badung
c5de6b76-98c0-4b85-936a-26c24180f0de,BEST WESTERN Kuta Villa,4.05,540000.0,Badung
5c17a753-2221-4503-9cbf-70ec22d684b0,ibis Styles Bali Benoa,4.15,978360.0,Badung
6878ca48-d494-44c5-91cd-fac6c3ba87ee,The Mulia - Nusa Dua,4.6,11777533.0,Badung
427ce117-82e1-45d1-86c2-cfbd5662f151,Stark Boutique Hotel and Spa Bali,4.1,1086869.0,Badung
902805cc-04c2-4aae-90ff-cc81494e92f7,Lovina Beach Club & Resort,4.25,1521000.0,Buleleng
82cd4ede-8976-4ac7-9cb1-1395649532cd,Ohana Hotel Kuta,4.3,1350000.0,Badung
b86ba20b-3367-4af7-98f9-b1b8a541517c,Seminyak Icon by Karaniya Experience,4.35,7362500.0,Badung
c716aa7c-0cd8-414b-9c2a-e4f287d1d3a3,SOL by Melia Benoa Bali-All Inclusive,4.2,1599624.0,Badung
14bf4cfc-fa15-4409-9c16-3a496e125135,HOTEL & RESIDENCES Riverview Kuta - Bali (Associated HARRIS),4.2,925200.0,Badung
43230441-2fa6-40d3-a433-79b18757697b,Hotel Santika Kuta,4.3,945000.0,Badung
bad659af-1328-4fa7-b1d8-7e0f45dfc43e,Wyndham Tamansari Jivva Resort,4.35,1018125.0,Klungkung
81c9f548-63f0-419d-8c80-2bec8aedbe32,Kaamala Resort Ubud,4.55,5073821.0,Gianyar
57a60344-dff0-41da-b107-37aa98492245,Abian Harmony Hotel & Spa,4.2,1307968.0,Denpasar
2b8adfef-ae18-4eeb-976f-805ca4a980f6,"Four Points by Sheraton Bali, Ungasan",4.35,1290667.0,Badung
7f201e14-44b2-4ff4-af99-a1140aeaa533,Kamandalu Ubud,4.55,5083724.0,Gianyar
6416adc1-00ef-4ad4-9876-aca8d89c0878,The Light Exclusive Villa and Spa,4.15,1788600.0,Badung
6252d74e-a45b-47ca-8d0b-0a716545638e,The Akmani Legian,4.3,1144243.0,Badung
52419d8e-8cac-40f9-b313-bb8c3e66e671,The Vira Bali Boutique Hotel & Suite,4.35,2821500.0,Badung
fc88cdda-6ffa-45eb-a20b-ad5ac535b115,Element by Westin Bali Ubud,4.5,1936000.0,Gianyar
e6bdd624-550c-472c-ab97-993f31dd43ac,Fairfield by Marriott Bali Legian,4.35,1903733.0,Badung
80afbc2e-02b0-4cdc-bffb-c3f0861d38dc,Kuta Seaview Boutique Hotel & Spa,4.3,3330000.0,Badung
e60f36af-c44c-45f9-a28b-097c73b28904,Aloft Bali Seminyak- CHSE Certified,4.4,2065067.0,Badung
fda416ee-102a-4dcf-913b-244319730e66,Hotel Zia Bali - Kuta,4.15,1303935.0,Badung
2b633b11-8c9b-4c33-a2e2-08a584e1f6fb,Bali Elephant,3.95,540000.0,Badung
2861f262-f94a-4c18-b945-9183a552baa5,Grand Mirage Resort & Thalasso Bali,4.25,1881187.0,Badung
aa791a25-e276-4fb6-b734-26218524d873,CLIO APARTMENTS,4.35,900000.0,Badung
34b4509a-9b08-407b-b195-e1a0fb83f6e5,"Sthala, a Tribute Portfolio Hotel, Ubud Bali",4.5,2097333.0,Gianyar
31e9434c-5663-45f0-8b5f-a53c3670a0c7,SereS Springs Resort & Spa,4.5,2766060.0,Gianyar
0f24570e-8f5e-4d54-9a68-039986538541,Sithala Villa Seminyak,4.4,4320000.0,Badung
c9a2f1ef-efd0-4e7a-8de6-a3e0a2bfcafb,The Ritz-Carlton Bali Villas,4.35,14600667.0,Badung
c8de385c-fa88-486b-a66a-b4461af2fab1,ZURI Express Jimbaran,4.3,511875.0,Badung
a7d1964c-11ec-4675-a2b2-231b4e8aeefa,The Grand Bali Nusa Dua,4.3,1567500.0,Badung
f9dc6aa1-03f4-4533-bc11-cb588a7721a3,Padma Resort  Legian,4.55,10664100.0,Badung
564b096a-2964-451e-a2e7-68c6361869f6,Mars City Hotel,3.9,592200.0,Denpasar
af76e24c-a1a7-4b1d-9713-32fe24b67517,Puri Padma Hotel,4.35,1890000.0,Gianyar
55058c86-7b7a-4549-903e-e12538fc3e33,Royal Regantris Kuta,4.3,465483.0,Badung
4110b216-fd0d-4d41-8158-5f0167cb2fa0,The Jas Villas,4.1,4095000.0,Badung
f88dd950-f3aa-4f09-aca7-6e442ceb25a3,Watermark Hotel and Spa Bali,4.35,1099156.0,Badung
e6f07b1c-aa28-47f6-9242-5a6cd0af1d28,The Kana Kuta Hotel,4.35,1284904.0,Badung
8bdb1d7f-9764-403b-ab07-7bf240997421,Solia Legian Bali,4.4,810000.0,Badung
3163cdbc-21c4-4b17-8e6b-b3b02529fd05,Taksu Sanur Hotel,4.35,1600200.0,Denpasar
f272808b-6d43-4b76-a16f-3590e80626e3,Bali Garden Beach Resort,4.2,2160000.0,Badung
4cf679ca-cb01-4e99-9835-d625068d9fe0,J4 Hotels Legian,4.3,6966000.0,Badung
6c3cab07-e5e2-450e-92d5-447bcca5b2cb,The Wangsa Hotel and Villas Benoa,4.25,807600.0,Badung
e9eee98f-b3e4-45ef-9f11-b8289f44c40c,Best Western Premier Agung Resort Ubud,4.4,1314000.0,Gianyar
019529bc-2997-44c5-85e5-e5d967f70fa1,Villa Seminyak Estate & Spa By Astadala,4.35,1368000.0,Badung
dbc4e905-7c60-48b6-960a-e6890bf41c92,Ulu Segara Luxury Suites and Villas,4.4,2195389.0,Badung
8d1fe7f9-56f0-4f62-8817-16d6333b2da3,Marriott Bali Nusa Dua Gardens - CHSE Certified,4.4,3630000.0,Badung
f8c3010a-f3d9-4d67-bed7-7ed67d8cd6c8,Bali Tropic Resort & Spa,4.25,2137500.0,Badung
e6c9e229-f6a9-49bc-9c76-ebde434478c0,Mercure Resort Sanur,4.2,998760.0,Denpasar
5d2fa251-3095-4179-8efd-22cd83574abb,Bali Relaxing Resort & Spa,4.25,1479600.0,Badung
dbb8a7b2-3222-4edb-8c7c-d2cd9cecb59b,Padmasari Resort,4.35,2700000.0,Buleleng
5fb2e0ce-4318-4011-99e2-34e5d16ab519,Sanur Agung Hotel,3.95,332500.0,Denpasar
922324e0-bb7a-4d37-95b9-e12bdf2183b0,Grandmas Plus Hotel - Legian,4.4,2666666.0,Badung
e23b423b-7302-475d-94d1-e4ea3ed1f403,Tijili Seminyak,4.45,1409902.0,Badung
1ef99784-3693-4ce2-a3e5-4effdea14c01,Best Western Resort Kuta,4.05,639000.0,Badung
9cdd8968-c54a-4b85-a806-c9714248c2de,ION Bali Benoa Hotel,4.05,720000.0,Badung
6ea90b44-2e5a-4438-90a7-8712b293012a,Titik Dua,4.55,2392000.0,Gianyar
71d8ab95-0337-4dad-bd9f-6783407c2ae8,The Bene - By Astadala,4.15,685886.0,Badung
82fd0c29-6267-4a2b-8528-64c259c2aa48,Holiday Inn Express BARUNA BALI,4.2,1421141.0,Badung
06a2a3e7-2234-4a07-841a-d424178b8aa7,New Sunari Lovina Beach Resort,3.85,702000.0,Buleleng
5dc4b53d-6744-4123-ad13-a2efea8b2e1a,Paisa Seminyak Living,4.2,1989833.0,Badung
f46ea214-a4ef-4337-a88d-841131cc09c6,Cara Cara Inn,4.4,390600.0,Badung
25929029-99fe-480d-8db9-e70b6f416cfb,Negara Hotel,4.0,405000.0,Jembrana
c0c2d29e-af1d-49d1-b4d6-30ac90657c21,bvilla+spa,4.15,3915723.0,Badung
1d857e23-ed20-4aa1-a1d3-611769358e97,Arena Living,4.45,1260000.0,Denpasar
ecdb4a8c-6909-4ac8-bf2d-bf8b0a0780ea,Praja Hotel,4.25,302921.0,Denpasar
a9a3f7ab-0b11-4b34-9d81-e828699769db,S18 Bali Villas,4.45,3811500.0,Badung
b1d1e53f-4305-492b-b8c7-c9b5403f44bf,Ayola Bali Jimbaran,4.2,384000.0,Badung
685fe378-d154-415d-81c1-1f6d3a944548,The Lovina Bali,4.45,3366250.0,Buleleng
8267a26a-1aac-4e80-977c-acd77b17f9fc,The Samaya Seminyak,4.25,11979000.0,Badung
8fe7074b-b1b1-41de-b7e9-19e4d3528567,Maison Aurelia Sanur - by PrÃ©fÃ©rence,4.4,2840000.0,Denpasar
5f5f8407-f436-4e0e-8051-3f7d62865f57,Signature Seminyak Smart Hotel,4.15,558000.0,Badung
fb6ca154-510a-4f4c-8175-1bf923da0ca0,Prana Villa Jimbaran,4.25,534843.0,Badung
59410105-58aa-40ec-9372-744d714bd514,The Sintesa Jimbaran Bali,4.15,764716.0,Badung
ada1198d-37f4-4d0d-a6b9-443afaf97d67,The Garcia Ubud Hotel and Resort,4.5,4418582.0,Gianyar
e67b8297-60bd-479a-8bec-99a8fe221979,Amnaya Resort Nusa Dua,4.55,9339574.0,Badung
3df52cad-042f-4501-980a-932a2e7d8011,Jas Green Villas And Spa,4.05,4005000.0,Badung
74f7f1f9-04a8-41fa-b952-391f32a9fc8c,SOL by MeliÃ¡ Kuta Bali,4.15,1150569.0,Badung
bb8a3300-1c20-4f36-889c-ada0c0642cde,One Eleven,4.6,10800000.0,Badung
4b7df1c6-7edb-4250-af28-f29f5242019c,18 Suite Villa Loft,4.5,1133334.0,Badung
5bc006af-1e41-415b-9a5f-dbae60c311e8,dâ_x0080__x0099_primahotel Seminyak,4.15,972000.0,Badung
2f5683d8-e3eb-4c69-be87-f414c6b3c734,Asoka City Bali,4.0,390000.0,Badung
f24842f0-9603-4bed-bd44-1a041e8b0611,Amnaya Resort Kuta,4.5,2871489.0,Badung
e445d733-cdb9-49d6-8b7d-eb0472d6da06,Prime Plaza Suites Sanur â_x0080__x0093_ Bali,4.3,1741300.0,Denpasar
c4ba13dd-6aa9-446f-990c-a7b6322d6052,Yan's House Hotel,4.5,2975000.0,Badung
e4ae956f-4ed8-4074-b366-4feac5c102dd,Artotel Haniman Ubud,4.5,1887717.0,Gianyar
095b2d5a-b093-4aa3-962b-547278193eed,InterContinental Hotels BALI RESORT,4.45,5145998.0,Badung
c8169a9b-2e76-4509-b2be-3560749ff8ff,Segara Village Hotel,4.35,1839165.0,Denpasar
0bb51cac-b350-4eaf-b70c-683c315763b6,Puri Saron Seminyak,4.15,2880000.0,Badung
b3f32d57-67e0-4007-918a-232da11beb44,KajaNe Yangloni at Ubud Bali,4.55,1784500.0,Gianyar
b21e4ee7-96eb-4fad-9b3d-9c764e363c6f,The Leaf Jimbaran Luxury Villas,4.15,4725000.0,Badung
e510fd8a-3356-4b60-a4e7-5d02a7c46051,Aria Exclusive Villa & Spa,4.4,3600000.0,Badung
9a1e7229-4f9e-4f0c-8214-bf1695995f54,Maya Ubud Resort & Spa,4.45,15622149.0,Gianyar
b626b4e8-68c2-46eb-95b8-7a23d4cf8c2f,Legian Beach Hotel,4.2,3082556.0,Badung
81638995-0dcf-4d9f-a824-410b4e2927cd,Bali Golden Elephant,3.95,540000.0,Badung
1470841a-90ad-4f70-928f-bd831de69f79,BALQUISSE Heritage Hotel,4.5,1620000.0,Badung
92dd8a03-9dc4-4b21-978c-5274cdef740c,Adhi Jaya Hotel,4.35,1854000.0,Badung
fcfffd98-51d7-4542-8c7e-0238345e6840,ibis Bali Legian Street,4.3,696960.0,Badung
f58a7459-d861-469d-9cea-71f8c3281197,Kampi Villas by Premier Hospitality Asia,3.8,6120000.0,Badung
cdc8c09d-0f97-45f8-ba2b-486a629dbc35,Inna Sindhu Beach Hotel & Resort,4.3,1197000.0,Denpasar
9135c247-5e75-4b46-9b06-b863fc70ef8e,Bintang Kuta Hotel,4.35,1530000.0,Badung
152f138a-ced1-4a32-8002-513dcaf2fd15,Odika Lovina House and Villas,4.3,1472500.0,Buleleng
7c01d9b2-c853-46e9-8e51-0f675319f9ad,Kampung Cenik,4.45,728333.0,Badung
3703d8d5-10a1-4f92-b101-62e71f620ab5,Ananta Legian Hotel,4.0,625050.0,Badung
53832fbd-d6f4-463d-93d2-0b87410c98c0,Bali Mandira Beach Resort & Spa,4.15,5890000.0,Badung
1697a27c-b196-4eb5-afcc-811de8d07c66,Ramayana Suites & Resort,4.3,1710000.0,Badung
bf2d3820-42ae-4508-94aa-2bf0fe064989,Keraton Jimbaran Resort,4.15,780079.0,Badung
f8d2e9b8-0d52-4587-b87a-40bd6265ad01,Melasti Kuta Bungalows and Spa,3.95,850000.0,Badung
fcbb3017-4b82-491f-881d-4d74e448049f,Serela Legian by KAGUM Hotels,4.2,454500.0,Badung
27b51d07-b84c-4100-bfdd-0833fa37257f,Villa Harmony Residence,4.0,2940000.0,Badung
918e59d0-94a5-4ebb-aa66-20e990c7bf5a,Wirton Seminyak Boutique Hotel,4.15,468000.0,Badung
9ac1a12c-448c-41f0-9f0b-cce1537211ab,Goya Boutique Resort,4.4,6850994.0,Gianyar
be2d8ec1-1665-4dbd-b5c1-b5d442f9f2ad,OYO 1654 Maha Bharata Kuta Inn,3.9,357452.0,Badung
49ba54dd-0dfd-4b4c-bff2-46bcf785e07e,Grand La Walon Hotel,4.35,630000.0,Badung
0c584ba9-b77d-43be-a1ef-3dea8f8bc7eb,Beautiful Bali Villas,4.3,3120300.0,Badung
3324918c-eba8-43a3-8bab-1eb69a859f92,Bali Rani Hotel,4.3,2250000.0,Badung
b9359d69-a7f4-4d61-b7ae-677ba9c31ce4,Lasanti Villas and Spa Seminyak,4.45,2936000.0,Badung
026ccb1d-a865-4104-bf54-dadc3f48736f,Kuta Central Park Hotel,4.15,1794000.0,Badung
2ffe2dd5-ddaf-4b93-8631-327595a1b7bc,Jas Boutique Villas,4.25,4095000.0,Badung
7545ff60-37fc-40f9-980a-02cf4c0f04b9,Coco De Heaven,4.05,450000.0,Badung
868fe081-dfd4-4d49-945b-70b5c05406a0,The Magani Hotel and Spa,4.25,1455345.0,Badung
d14d2da9-5a19-4381-9c7c-2c0ea1f77fb8,Kubu GWK Resort,4.4,1755000.0,Badung
8a211242-d5c6-48cd-a488-e91da8934d00,Wina Holiday Villa Kuta Bali,4.15,917563.0,Badung
debf6cbd-9536-4b45-8f43-cf3ab6c484d8,Gending Kedis Luxury Villas & Spa Estate,4.35,11340000.0,Badung
484b4f46-f454-4eb0-9d73-e7c7fb6450e1,Nesa Sanur,4.15,710285.0,Denpasar
011d0be0-be27-4182-bbcb-535de0be21c2,Argya Santi Resort,4.35,660000.0,Badung
2c1c8c5b-97f3-430b-be06-6aa52daf8a4d,Rantun's Place,4.0,836104.0,Badung
2277ea4e-590c-4dc1-b870-ede0b7a5c80d,Tropico Jimbaran Bali,4.4,323760.0,Badung
1e800ada-798f-4424-a030-ef0c517e275c,Peppers Seminyak,4.15,15246000.0,Badung
34b88bbd-88ba-40b8-9f6b-78eefdac2823,Taman Harum Cottages,4.1,1759500.0,Gianyar
10eed0b5-95ba-49ef-ac76-ade49067bfad,Mutiara Bali Boutique Resort Villas and Spa,4.4,1811350.0,Badung
f3989b34-cae1-400c-9b1a-5f8df25c4a63,OYO 1200 Kencana Residence,4.15,257643.0,Badung
0894f03f-62de-4931-9c1f-c697d8f8c102,The Hill Ungasan Bukit Jimbaran,4.15,630000.0,Badung
ea069be9-ab09-41de-8fb5-988316a45f80,Karang Lila Bhuana Ubud,4.65,682521.0,Gianyar
d96cc5e0-bb3c-4b69-8182-359666ec1f5b,The Alantara Sanur,4.4,1362060.0,Denpasar
e470eb1f-70fa-4f15-b3c9-764a425360c0,Destiny Boutique Hotel,4.2,1449459.0,Badung
480ffcf9-162d-4ff9-9d7c-45e9b980ebbe,OYO 2184 Nan Berlian Inn,3.5,228042.0,Badung
0a8c9600-ef49-421a-9257-03297171c0dd,Tanadewa Resort & Spa Ubud,4.35,3972152.0,Gianyar
f18da331-329d-466e-8a39-e050ea1604fa,Dinara Ubud,4.4,2923044.0,Gianyar
a215b61a-0180-4699-aa4d-ce5964bd12e3,The Awan Villas,4.3,4652458.0,Badung
4f3e60ef-59ee-4b75-88f1-888a3f131e44,Alam Kulkul Boutique Resort,4.2,1783710.0,Badung
729bf088-d7d5-4faf-b65e-04bb1eb1e6e4,"Abian Srama Hotel, Massage And Spa",3.75,173333.0,Denpasar
8cdf2b88-49af-4508-b616-1307e56ef4f2,Astagina Resort Villa and Spa,4.2,3402936.0,Badung
65a1ffe2-f188-4607-89dc-18a79b04b142,Pondok Anyar Hotel,4.0,517500.0,Badung
3dc21b28-3205-4d5f-8393-91f1dd763e77,Nata Ubud,4.2,1440000.0,Gianyar
fc7bdc6e-93a2-4a7b-9e94-9a89356fbfef,The Bandha Hotel & Suites,4.45,5687147.0,Badung
d0270676-715f-46ff-87a6-2f475b49443e,Hotel Terrace at Kuta,4.35,757052.0,Badung
e719e18c-6bd2-48cd-9cd2-5fb7ca9c962f,Kutus Kutus Mas Ubud Villa,4.55,1098000.0,Gianyar
88e93ca8-bfc0-4fc9-9a52-25c29462aa0a,Vico Hotel,3.85,178860.0,Badung
f521b44a-0e82-42b6-8a24-6004b2f13b27,SenS Hotel and Spa,4.45,1913151.0,Gianyar
bcf4a229-f0a7-42d7-9223-cd6d2d19456f,Atta Mesari Ubud,4.25,3285799.0,Gianyar
66fd6ea3-2dba-4bb8-a8db-004233f43aff,Anja Jimbaran,4.3,1850980.0,Badung
66a9843c-6bec-48c5-a144-d28e5a73286a,The Pari Sudha,4.35,1554798.0,Gianyar
c5fb57cf-71f3-4a85-8b2a-fcdb5ce1ce9f,Natya Tanah Lot,4.45,1826532.0,Tabanan
049c50f0-be97-4f53-9ab7-5bb4e5d30c72,The Niche Bali,4.15,440000.0,Badung
285acfde-534e-48ba-861a-9514e1b1c7e0,Samana Residence Denpasar,4.15,390000.0,Denpasar
2064bab9-7cfa-4615-9765-96570016829f,Fourteen Roses Boutique Hotel Kuta,4.05,810000.0,Badung
0d3856d7-84e1-451f-ba73-aeeeff7e1613,Fourteen Roses Boutique Hotel Kuta,4.05,810000.0,Badung
7a1ad74a-d206-4053-ac10-80273da1f092,Sunrise Hotel Sanur,3.75,378000.0,Denpasar
ad2ea985-ef11-4299-89d7-34d77cd0f097,M BOX SEMINYAK,4.3,133333.0,Badung
61e3c6a5-5b1e-472f-b102-cc8875b25a3d,Yulia Beach Inn Kuta,4.3,994500.0,Badung
e58cc4ef-b0f7-4798-bdd4-f7ec2507308c,Villa Puri Ayu,4.25,983367.0,Denpasar
57bfce33-1f73-41d2-a261-587a2dddf9b7,The Nani,4.2,1668000.0,Gianyar
83651ddf-331c-42b1-96fc-91ba1b83d9ab,Nirmala Hotel Jimbaran,3.75,554400.0,Badung
8af9210c-150b-4d60-a780-9badd184b581,Eden The Residence,4.4,11262627.0,Badung
564232e0-f29c-46ed-b1de-5bc840c5096b,Zest Legian by Swiss-Belhotel International,4.5,606667.0,Badung
cdb2f3e3-3896-44f2-9394-a8fe10f55f3d,Alindra Villa,4.2,2610000.0,Badung
c614991e-8626-413d-9b36-185ed4d62c9a,La Cabane Bali,4.6,3510000.0,Badung
29d4befb-5930-46a4-b60c-d7bdd993a3d1,Adi Dharma Hotel Kuta,4.25,1020000.0,Badung
60c0e6f0-19a9-43d9-a56b-9bce326f28c0,Cicada Luxury Townhouses,4.3,4207536.0,Badung
